,date,variable,value
782,2021-09-21,daily_booster,4
783,2021-09-22,daily_booster,3
784,2021-09-23,daily_booster,2
785,2021-09-24,daily_booster,2
786,2021-09-25,daily_booster,4
787,2021-09-26,daily_booster,7
788,2021-09-27,daily_booster,5
789,2021-09-28,daily_booster,9
790,2021-09-29,daily_booster,6
791,2021-09-30,daily_booster,14
792,2021-10-01,daily_booster,21
793,2021-10-02,daily_booster,5
794,2021-10-03,daily_booster,6
795,2021-10-04,daily_booster,122
796,2021-10-05,daily_booster,107
797,2021-10-06,daily_booster,40
798,2021-10-07,daily_booster,67
799,2021-10-08,daily_booster,610
800,2021-10-09,daily_booster,22
801,2021-10-10,daily_booster,4
802,2021-10-11,daily_booster,41
803,2021-10-12,daily_booster,194
804,2021-10-13,daily_booster,2218
805,2021-10-14,daily_booster,3321
806,2021-10-15,daily_booster,10411
807,2021-10-16,daily_booster,3621
808,2021-10-17,daily_booster,2728
809,2021-10-18,daily_booster,9234
810,2021-10-19,daily_booster,1408
811,2021-10-20,daily_booster,17331
812,2021-10-21,daily_booster,20563
813,2021-10-22,daily_booster,18886
814,2021-10-23,daily_booster,8423
815,2021-10-24,daily_booster,8640
816,2021-10-25,daily_booster,22350
817,2021-10-26,daily_booster,22807
818,2021-10-27,daily_booster,28320
819,2021-10-28,daily_booster,53150
820,2021-10-29,daily_booster,45790
821,2021-10-30,daily_booster,21150
822,2021-10-31,daily_booster,16980
823,2021-11-01,daily_booster,44707
824,2021-11-02,daily_booster,57874
825,2021-11-03,daily_booster,65646
826,2021-11-04,daily_booster,21442
827,2021-11-05,daily_booster,48479
828,2021-11-06,daily_booster,25821
829,2021-11-07,daily_booster,22718
830,2021-11-08,daily_booster,60314
831,2021-11-09,daily_booster,79279
832,2021-11-10,daily_booster,87649
833,2021-11-11,daily_booster,94835
834,2021-11-12,daily_booster,76215
835,2021-11-13,daily_booster,39117
836,2021-11-14,daily_booster,31546
837,2021-11-15,daily_booster,72449
838,2021-11-16,daily_booster,91262
839,2021-11-17,daily_booster,94519
840,2021-11-18,daily_booster,99198
841,2021-11-19,daily_booster,84112
842,2021-11-20,daily_booster,38506
843,2021-11-21,daily_booster,31146
844,2021-11-22,daily_booster,95148
845,2021-11-23,daily_booster,123281
846,2021-11-24,daily_booster,128612
847,2021-11-25,daily_booster,131305
848,2021-11-26,daily_booster,104524
849,2021-11-27,daily_booster,48576
850,2021-11-28,daily_booster,37866
851,2021-11-29,daily_booster,100360
852,2021-11-30,daily_booster,125275
853,2021-12-01,daily_booster,133473
854,2021-12-02,daily_booster,139902
855,2021-12-03,daily_booster,117828
856,2021-12-04,daily_booster,64017
857,2021-12-05,daily_booster,52199
858,2021-12-06,daily_booster,90546
859,2021-12-07,daily_booster,117566
860,2021-12-08,daily_booster,118738
861,2021-12-09,daily_booster,132852
862,2021-12-10,daily_booster,117119
863,2021-12-11,daily_booster,69648
864,2021-12-12,daily_booster,65700
865,2021-12-13,daily_booster,124292
866,2021-12-14,daily_booster,156872
867,2021-12-15,daily_booster,164769
868,2021-12-16,daily_booster,166499
869,2021-12-17,daily_booster,157307
870,2021-12-18,daily_booster,70370
871,2021-12-19,daily_booster,77544
872,2021-12-20,daily_booster,141626
873,2021-12-21,daily_booster,164017
874,2021-12-22,daily_booster,173433
875,2021-12-23,daily_booster,172932
876,2021-12-24,daily_booster,138023
877,2021-12-25,daily_booster,24328
878,2021-12-26,daily_booster,63341
879,2021-12-27,daily_booster,124201
880,2021-12-28,daily_booster,148984
881,2021-12-29,daily_booster,181575
882,2021-12-30,daily_booster,202055
883,2021-12-31,daily_booster,178430
884,2022-01-01,daily_booster,40873
885,2022-01-02,daily_booster,93851
886,2022-01-03,daily_booster,206965
887,2022-01-04,daily_booster,239294
888,2022-01-05,daily_booster,243352
889,2022-01-06,daily_booster,250133
890,2022-01-07,daily_booster,215314
891,2022-01-08,daily_booster,125213
892,2022-01-09,daily_booster,110024
893,2022-01-10,daily_booster,222016
894,2022-01-11,daily_booster,252573
895,2022-01-12,daily_booster,255367
896,2022-01-13,daily_booster,266226
897,2022-01-14,daily_booster,235868
898,2022-01-15,daily_booster,168095
899,2022-01-16,daily_booster,147847
900,2022-01-17,daily_booster,242392
901,2022-01-18,daily_booster,130582
902,2022-01-19,daily_booster,266850
903,2022-01-20,daily_booster,247672
904,2022-01-21,daily_booster,196886
905,2022-01-22,daily_booster,158411
906,2022-01-23,daily_booster,132088
907,2022-01-24,daily_booster,202847
908,2022-01-25,daily_booster,213402
909,2022-01-26,daily_booster,208696
910,2022-01-27,daily_booster,204885
911,2022-01-28,daily_booster,178590
912,2022-01-29,daily_booster,98800
913,2022-01-30,daily_booster,81483
914,2022-01-31,daily_booster,95944
915,2022-02-01,daily_booster,28742
916,2022-02-02,daily_booster,29859
917,2022-02-03,daily_booster,98259
918,2022-02-04,daily_booster,87910
919,2022-02-05,daily_booster,58423
920,2022-02-06,daily_booster,53495
921,2022-02-07,daily_booster,111381
922,2022-02-08,daily_booster,144790
923,2022-02-09,daily_booster,153756
924,2022-02-10,daily_booster,157329
925,2022-02-11,daily_booster,141628
926,2022-02-12,daily_booster,106264
927,2022-02-13,daily_booster,84363
928,2022-02-14,daily_booster,111854
929,2022-02-15,daily_booster,112880
930,2022-02-16,daily_booster,120050
931,2022-02-17,daily_booster,120404
932,2022-02-18,daily_booster,116279
933,2022-02-19,daily_booster,79515
934,2022-02-20,daily_booster,68061
935,2022-02-21,daily_booster,86100
936,2022-02-22,daily_booster,98001
937,2022-02-23,daily_booster,97200
938,2022-02-24,daily_booster,90747
939,2022-02-25,daily_booster,88675
940,2022-02-26,daily_booster,64652
941,2022-02-27,daily_booster,59992
942,2022-02-28,daily_booster,82750
943,2022-03-01,daily_booster,75731
944,2022-03-02,daily_booster,71454
945,2022-03-03,daily_booster,73126
946,2022-03-04,daily_booster,58637
947,2022-03-05,daily_booster,38389
948,2022-03-06,daily_booster,32600
949,2022-03-07,daily_booster,47241
950,2022-03-08,daily_booster,48717
951,2022-03-09,daily_booster,43364
952,2022-03-10,daily_booster,43876
953,2022-03-11,daily_booster,33369
954,2022-03-12,daily_booster,20711
955,2022-03-13,daily_booster,20719
956,2022-03-14,daily_booster,36327
957,2022-03-15,daily_booster,38478
958,2022-03-16,daily_booster,34064
959,2022-03-17,daily_booster,31449
960,2022-03-18,daily_booster,21054
961,2022-03-19,daily_booster,18251
962,2022-03-20,daily_booster,16893
963,2022-03-21,daily_booster,22450
964,2022-03-22,daily_booster,22045
965,2022-03-23,daily_booster,21000
966,2022-03-24,daily_booster,21349
967,2022-03-25,daily_booster,19606
968,2022-03-26,daily_booster,18137
969,2022-03-27,daily_booster,17375
970,2022-03-28,daily_booster,36914
971,2022-03-29,daily_booster,42031
972,2022-03-30,daily_booster,46713
973,2022-03-31,daily_booster,49838
974,2022-04-01,daily_booster,22727
975,2022-04-02,daily_booster,11984
976,2022-04-03,daily_booster,4326
977,2022-04-04,daily_booster,11497
978,2022-04-05,daily_booster,12196
979,2022-04-06,daily_booster,11609
980,2022-04-07,daily_booster,11156
981,2022-04-08,daily_booster,8767
982,2022-04-09,daily_booster,6974
983,2022-04-10,daily_booster,6488
984,2022-04-11,daily_booster,10407
985,2022-04-12,daily_booster,8600
986,2022-04-13,daily_booster,7871
987,2022-04-14,daily_booster,8289
988,2022-04-15,daily_booster,5940
989,2022-04-16,daily_booster,4582
990,2022-04-17,daily_booster,3654
991,2022-04-18,daily_booster,6481
992,2022-04-19,daily_booster,4889
993,2022-04-20,daily_booster,5713
994,2022-04-21,daily_booster,7117
995,2022-04-22,daily_booster,4989
996,2022-04-23,daily_booster,3323
997,2022-04-24,daily_booster,2943
998,2022-04-25,daily_booster,4663
999,2022-04-26,daily_booster,4866
1000,2022-04-27,daily_booster,4455
1001,2022-04-28,daily_booster,4396
1002,2022-04-29,daily_booster,3130
1003,2022-04-30,daily_booster,2025
1004,2022-05-01,daily_booster,546
1005,2022-05-02,daily_booster,352
1006,2022-05-03,daily_booster,243
1007,2022-05-04,daily_booster,467
1008,2022-05-05,daily_booster,1685
1009,2022-05-06,daily_booster,1571
1010,2022-05-07,daily_booster,1339
1011,2022-05-08,daily_booster,1467
1012,2022-05-09,daily_booster,2882
1013,2022-05-10,daily_booster,3490
1014,2022-05-11,daily_booster,3646
1015,2022-05-12,daily_booster,4304
1016,2022-05-13,daily_booster,3004
1017,2022-05-14,daily_booster,2332
1018,2022-05-15,daily_booster,1310
1019,2022-05-16,daily_booster,1826
1020,2022-05-17,daily_booster,2853
1021,2022-05-18,daily_booster,2625
1022,2022-05-19,daily_booster,3244
1023,2022-05-20,daily_booster,2115
1024,2022-05-21,daily_booster,1540
1025,2022-05-22,daily_booster,1383
1026,2022-05-23,daily_booster,1992
1027,2022-05-24,daily_booster,2439
1028,2022-05-25,daily_booster,2328
1029,2022-05-26,daily_booster,3269
1030,2022-05-27,daily_booster,2027
1031,2022-05-28,daily_booster,1275
1032,2022-05-29,daily_booster,1117
1033,2022-05-30,daily_booster,2086
1034,2022-05-31,daily_booster,2227
1035,2022-06-01,daily_booster,1648
1036,2022-06-02,daily_booster,1542
1037,2022-06-03,daily_booster,1222
1038,2022-06-04,daily_booster,830
1039,2022-06-05,daily_booster,605
1040,2022-06-06,daily_booster,460
1041,2022-06-07,daily_booster,1852
1042,2022-06-08,daily_booster,1609
1043,2022-06-09,daily_booster,2089
1044,2022-06-10,daily_booster,1947
1045,2022-06-11,daily_booster,824
1046,2022-06-12,daily_booster,693
1047,2022-06-13,daily_booster,1276
1048,2022-06-14,daily_booster,1671
1049,2022-06-15,daily_booster,1282
1050,2022-06-16,daily_booster,1586
1051,2022-06-17,daily_booster,1275
1052,2022-06-18,daily_booster,854
1053,2022-06-19,daily_booster,545
1054,2022-06-20,daily_booster,1291
1055,2022-06-21,daily_booster,1358
1056,2022-06-22,daily_booster,1363
1057,2022-06-23,daily_booster,1439
1058,2022-06-24,daily_booster,1392
1059,2022-06-25,daily_booster,790
1060,2022-06-26,daily_booster,545
1061,2022-06-27,daily_booster,1024
1062,2022-06-28,daily_booster,1211
1063,2022-06-29,daily_booster,1124
1064,2022-06-30,daily_booster,1606
1065,2022-07-01,daily_booster,1047
1066,2022-07-02,daily_booster,621
1067,2022-07-03,daily_booster,688
1068,2022-07-04,daily_booster,1073
1069,2022-07-05,daily_booster,1062
1070,2022-07-06,daily_booster,1033
1071,2022-07-07,daily_booster,1304
1072,2022-07-08,daily_booster,1155
1073,2022-07-09,daily_booster,761
1074,2022-07-10,daily_booster,302
1075,2022-07-11,daily_booster,391
1076,2022-07-12,daily_booster,994
1077,2022-07-13,daily_booster,1109
1078,2022-07-14,daily_booster,1577
1079,2022-07-15,daily_booster,1449
1080,2022-07-16,daily_booster,998
1081,2022-07-17,daily_booster,836
1082,2022-07-18,daily_booster,1418
1083,2022-07-19,daily_booster,1468
1084,2022-07-20,daily_booster,1450
1085,2022-07-21,daily_booster,1972
1086,2022-07-22,daily_booster,1505
1087,2022-07-23,daily_booster,1052
1088,2022-07-24,daily_booster,785
1089,2022-07-25,daily_booster,1333
1090,2022-07-26,daily_booster,1417
1091,2022-07-27,daily_booster,1445
1092,2022-07-28,daily_booster,1936
1093,2022-07-29,daily_booster,1561
1094,2022-07-30,daily_booster,986
1095,2022-07-31,daily_booster,681
1096,2022-08-01,daily_booster,1049
1097,2022-08-02,daily_booster,1185
1098,2022-08-03,daily_booster,1121
1099,2022-08-04,daily_booster,1386
1100,2022-08-05,daily_booster,1308
1101,2022-08-06,daily_booster,812
1102,2022-08-07,daily_booster,640
1103,2022-08-08,daily_booster,963
1104,2022-08-09,daily_booster,1203
1105,2022-08-10,daily_booster,981
1106,2022-08-11,daily_booster,1345
1107,2022-08-12,daily_booster,1172
1108,2022-08-13,daily_booster,797
1109,2022-08-14,daily_booster,630
1110,2022-08-15,daily_booster,804
1111,2022-08-16,daily_booster,984
1112,2022-08-17,daily_booster,1093
1113,2022-08-18,daily_booster,1231
1114,2022-08-19,daily_booster,1167
1115,2022-08-20,daily_booster,731
1116,2022-08-21,daily_booster,477
1117,2022-08-22,daily_booster,976
1118,2022-08-23,daily_booster,797
1119,2022-08-24,daily_booster,940
1120,2022-08-25,daily_booster,1060
1121,2022-08-26,daily_booster,924
1122,2022-08-27,daily_booster,683
1123,2022-08-28,daily_booster,535
1124,2022-08-29,daily_booster,870
1125,2022-08-30,daily_booster,754
1126,2022-08-31,daily_booster,236
1127,2022-09-01,daily_booster,896
1128,2022-09-02,daily_booster,905
1129,2022-09-03,daily_booster,490
1130,2022-09-04,daily_booster,360
1131,2022-09-05,daily_booster,544
1132,2022-09-06,daily_booster,637
1133,2022-09-07,daily_booster,721
1134,2022-09-08,daily_booster,946
1135,2022-09-09,daily_booster,672
1136,2022-09-10,daily_booster,353
1137,2022-09-11,daily_booster,274
1138,2022-09-12,daily_booster,480
1139,2022-09-13,daily_booster,696
1140,2022-09-14,daily_booster,690
1141,2022-09-15,daily_booster,1037
1142,2022-09-16,daily_booster,292
1143,2022-09-17,daily_booster,307
1144,2022-09-18,daily_booster,190
1145,2022-09-19,daily_booster,468
1146,2021-02-24,daily_full,3
1147,2021-02-25,daily_full,2
1148,2021-02-26,daily_full,3
1149,2021-02-27,daily_full,6
1150,2021-02-28,daily_full,6
1151,2021-03-01,daily_full,6
1152,2021-03-02,daily_full,4
1153,2021-03-03,daily_full,6
1154,2021-03-04,daily_full,17
1155,2021-03-05,daily_full,6
1156,2021-03-06,daily_full,4
1157,2021-03-07,daily_full,7
1158,2021-03-08,daily_full,16
1159,2021-03-09,daily_full,63
1160,2021-03-10,daily_full,12
1161,2021-03-11,daily_full,10
1162,2021-03-12,daily_full,10
1163,2021-03-13,daily_full,3
1164,2021-03-14,daily_full,5
1165,2021-03-15,daily_full,3
1166,2021-03-16,daily_full,7
1167,2021-03-17,daily_full,65
1168,2021-03-18,daily_full,798
1169,2021-03-19,daily_full,3836
1170,2021-03-20,daily_full,6113
1171,2021-03-21,daily_full,5852
1172,2021-03-22,daily_full,14580
1173,2021-03-23,daily_full,20878
1174,2021-03-24,daily_full,22827
1175,2021-03-25,daily_full,19372
1176,2021-03-26,daily_full,12817
1177,2021-03-27,daily_full,14444
1178,2021-03-28,daily_full,12936
1179,2021-03-29,daily_full,27385
1180,2021-03-30,daily_full,29414
1181,2021-03-31,daily_full,27526
1182,2021-04-01,daily_full,26565
1183,2021-04-02,daily_full,22910
1184,2021-04-03,daily_full,14751
1185,2021-04-04,daily_full,9167
1186,2021-04-05,daily_full,19511
1187,2021-04-06,daily_full,21705
1188,2021-04-07,daily_full,18327
1189,2021-04-08,daily_full,14812
1190,2021-04-09,daily_full,14398
1191,2021-04-10,daily_full,10072
1192,2021-04-11,daily_full,10721
1193,2021-04-12,daily_full,13964
1194,2021-04-13,daily_full,7701
1195,2021-04-14,daily_full,7751
1196,2021-04-15,daily_full,9171
1197,2021-04-16,daily_full,3926
1198,2021-04-17,daily_full,1113
1199,2021-04-18,daily_full,3766
1200,2021-04-19,daily_full,8497
1201,2021-04-20,daily_full,11293
1202,2021-04-21,daily_full,11887
1203,2021-04-22,daily_full,15191
1204,2021-04-23,daily_full,6697
1205,2021-04-24,daily_full,3488
1206,2021-04-25,daily_full,5739
1207,2021-04-26,daily_full,8946
1208,2021-04-27,daily_full,11896
1209,2021-04-28,daily_full,13270
1210,2021-04-29,daily_full,6068
1211,2021-04-30,daily_full,8921
1212,2021-05-01,daily_full,2573
1213,2021-05-02,daily_full,8124
1214,2021-05-03,daily_full,26751
1215,2021-05-04,daily_full,19707
1216,2021-05-05,daily_full,22916
1217,2021-05-06,daily_full,18789
1218,2021-05-07,daily_full,15495
1219,2021-05-08,daily_full,8448
1220,2021-05-09,daily_full,6608
1221,2021-05-10,daily_full,24883
1222,2021-05-11,daily_full,18462
1223,2021-05-12,daily_full,7832
1224,2021-05-13,daily_full,10
1225,2021-05-14,daily_full,9
1226,2021-05-15,daily_full,604
1227,2021-05-16,daily_full,334
1228,2021-05-17,daily_full,28219
1229,2021-05-18,daily_full,32408
1230,2021-05-19,daily_full,34154
1231,2021-05-20,daily_full,22013
1232,2021-05-21,daily_full,18914
1233,2021-05-22,daily_full,3370
1234,2021-05-23,daily_full,8435
1235,2021-05-24,daily_full,26161
1236,2021-05-25,daily_full,30810
1237,2021-05-26,daily_full,1912
1238,2021-05-27,daily_full,49689
1239,2021-05-28,daily_full,27637
1240,2021-05-29,daily_full,15092
1241,2021-05-30,daily_full,24449
1242,2021-05-31,daily_full,28734
1243,2021-06-01,daily_full,24474
1244,2021-06-02,daily_full,9903
1245,2021-06-03,daily_full,7889
1246,2021-06-04,daily_full,4994
1247,2021-06-05,daily_full,1408
1248,2021-06-06,daily_full,1620
1249,2021-06-07,daily_full,5109
1250,2021-06-08,daily_full,46454
1251,2021-06-09,daily_full,40823
1252,2021-06-10,daily_full,47521
1253,2021-06-11,daily_full,30312
1254,2021-06-12,daily_full,34215
1255,2021-06-13,daily_full,27024
1256,2021-06-14,daily_full,55979
1257,2021-06-15,daily_full,56276
1258,2021-06-16,daily_full,8307
1259,2021-06-17,daily_full,44479
1260,2021-06-18,daily_full,32787
1261,2021-06-19,daily_full,36354
1262,2021-06-20,daily_full,24257
1263,2021-06-21,daily_full,54803
1264,2021-06-22,daily_full,61095
1265,2021-06-23,daily_full,80212
1266,2021-06-24,daily_full,94870
1267,2021-06-25,daily_full,68329
1268,2021-06-26,daily_full,56417
1269,2021-06-27,daily_full,66253
1270,2021-06-28,daily_full,43679
1271,2021-06-29,daily_full,85558
1272,2021-06-30,daily_full,96865
1273,2021-07-01,daily_full,86635
1274,2021-07-02,daily_full,70757
1275,2021-07-03,daily_full,79453
1276,2021-07-04,daily_full,80887
1277,2021-07-05,daily_full,121560
1278,2021-07-06,daily_full,139366
1279,2021-07-07,daily_full,176672
1280,2021-07-08,daily_full,160711
1281,2021-07-09,daily_full,129894
1282,2021-07-10,daily_full,116809
1283,2021-07-11,daily_full,103474
1284,2021-07-12,daily_full,163120
1285,2021-07-13,daily_full,171494
1286,2021-07-14,daily_full,164149
1287,2021-07-15,daily_full,161384
1288,2021-07-16,daily_full,134277
1289,2021-07-17,daily_full,132878
1290,2021-07-18,daily_full,104211
1291,2021-07-19,daily_full,154643
1292,2021-07-20,daily_full,103525
1293,2021-07-21,daily_full,170656
1294,2021-07-22,daily_full,176944
1295,2021-07-23,daily_full,164681
1296,2021-07-24,daily_full,137686
1297,2021-07-25,daily_full,125130
1298,2021-07-26,daily_full,195771
1299,2021-07-27,daily_full,206016
1300,2021-07-28,daily_full,207341
1301,2021-07-29,daily_full,218730
1302,2021-07-30,daily_full,203148
1303,2021-07-31,daily_full,207712
1304,2021-08-01,daily_full,185684
1305,2021-08-02,daily_full,252335
1306,2021-08-03,daily_full,251171
1307,2021-08-04,daily_full,273612
1308,2021-08-05,daily_full,303133
1309,2021-08-06,daily_full,266070
1310,2021-08-07,daily_full,247436
1311,2021-08-08,daily_full,239813
1312,2021-08-09,daily_full,284906
1313,2021-08-10,daily_full,201917
1314,2021-08-11,daily_full,274914
1315,2021-08-12,daily_full,334210
1316,2021-08-13,daily_full,311471
1317,2021-08-14,daily_full,289878
1318,2021-08-15,daily_full,281948
1319,2021-08-16,daily_full,335517
1320,2021-08-17,daily_full,350456
1321,2021-08-18,daily_full,365125
1322,2021-08-19,daily_full,352336
1323,2021-08-20,daily_full,341904
1324,2021-08-21,daily_full,326175
1325,2021-08-22,daily_full,314794
1326,2021-08-23,daily_full,256771
1327,2021-08-24,daily_full,276858
1328,2021-08-25,daily_full,275536
1329,2021-08-26,daily_full,267337
1330,2021-08-27,daily_full,218403
1331,2021-08-28,daily_full,210716
1332,2021-08-29,daily_full,178189
1333,2021-08-30,daily_full,196111
1334,2021-08-31,daily_full,158442
1335,2021-09-01,daily_full,229502
1336,2021-09-02,daily_full,207859
1337,2021-09-03,daily_full,202490
1338,2021-09-04,daily_full,188381
1339,2021-09-05,daily_full,171219
1340,2021-09-06,daily_full,200321
1341,2021-09-07,daily_full,207666
1342,2021-09-08,daily_full,213379
1343,2021-09-09,daily_full,208167
1344,2021-09-10,daily_full,198160
1345,2021-09-11,daily_full,189992
1346,2021-09-12,daily_full,167014
1347,2021-09-13,daily_full,173493
1348,2021-09-14,daily_full,189832
1349,2021-09-15,daily_full,199584
1350,2021-09-16,daily_full,154592
1351,2021-09-17,daily_full,182439
1352,2021-09-18,daily_full,176371
1353,2021-09-19,daily_full,172513
1354,2021-09-20,daily_full,211358
1355,2021-09-21,daily_full,148520
1356,2021-09-22,daily_full,214847
1357,2021-09-23,daily_full,209073
1358,2021-09-24,daily_full,168965
1359,2021-09-25,daily_full,158438
1360,2021-09-26,daily_full,162606
1361,2021-09-27,daily_full,162171
1362,2021-09-28,daily_full,170701
1363,2021-09-29,daily_full,158812
1364,2021-09-30,daily_full,172463
1365,2021-10-01,daily_full,143553
1366,2021-10-02,daily_full,131325
1367,2021-10-03,daily_full,119018
1368,2021-10-04,daily_full,106764
1369,2021-10-05,daily_full,108956
1370,2021-10-06,daily_full,104131
1371,2021-10-07,daily_full,95254
1372,2021-10-08,daily_full,108278
1373,2021-10-09,daily_full,110877
1374,2021-10-10,daily_full,104341
1375,2021-10-11,daily_full,142448
1376,2021-10-12,daily_full,160184
1377,2021-10-13,daily_full,162636
1378,2021-10-14,daily_full,171306
1379,2021-10-15,daily_full,138460
1380,2021-10-16,daily_full,118258
1381,2021-10-17,daily_full,122992
1382,2021-10-18,daily_full,174965
1383,2021-10-19,daily_full,123533
1384,2021-10-20,daily_full,220873
1385,2021-10-21,daily_full,194608
1386,2021-10-22,daily_full,120156
1387,2021-10-23,daily_full,100852
1388,2021-10-24,daily_full,112229
1389,2021-10-25,daily_full,146879
1390,2021-10-26,daily_full,141959
1391,2021-10-27,daily_full,128616
1392,2021-10-28,daily_full,120948
1393,2021-10-29,daily_full,84558
1394,2021-10-30,daily_full,51974
1395,2021-10-31,daily_full,44092
1396,2021-11-01,daily_full,58455
1397,2021-11-02,daily_full,59184
1398,2021-11-03,daily_full,45207
1399,2021-11-04,daily_full,19693
1400,2021-11-05,daily_full,32015
1401,2021-11-06,daily_full,14069
1402,2021-11-07,daily_full,14857
1403,2021-11-08,daily_full,45954
1404,2021-11-09,daily_full,31935
1405,2021-11-10,daily_full,40124
1406,2021-11-11,daily_full,45422
1407,2021-11-12,daily_full,35121
1408,2021-11-13,daily_full,16698
1409,2021-11-14,daily_full,11598
1410,2021-11-15,daily_full,27754
1411,2021-11-16,daily_full,26929
1412,2021-11-17,daily_full,21571
1413,2021-11-18,daily_full,21834
1414,2021-11-19,daily_full,18020
1415,2021-11-20,daily_full,6706
1416,2021-11-21,daily_full,5302
1417,2021-11-22,daily_full,12536
1418,2021-11-23,daily_full,11171
1419,2021-11-24,daily_full,9129
1420,2021-11-25,daily_full,6453
1421,2021-11-26,daily_full,7092
1422,2021-11-27,daily_full,5636
1423,2021-11-28,daily_full,3832
1424,2021-11-29,daily_full,7253
1425,2021-11-30,daily_full,9213
1426,2021-12-01,daily_full,8663
1427,2021-12-02,daily_full,9484
1428,2021-12-03,daily_full,7303
1429,2021-12-04,daily_full,4854
1430,2021-12-05,daily_full,3430
1431,2021-12-06,daily_full,7023
1432,2021-12-07,daily_full,7310
1433,2021-12-08,daily_full,6967
1434,2021-12-09,daily_full,8407
1435,2021-12-10,daily_full,7508
1436,2021-12-11,daily_full,2905
1437,2021-12-12,daily_full,2549
1438,2021-12-13,daily_full,5578
1439,2021-12-14,daily_full,5651
1440,2021-12-15,daily_full,5846
1441,2021-12-16,daily_full,6663
1442,2021-12-17,daily_full,5172
1443,2021-12-18,daily_full,2371
1444,2021-12-19,daily_full,2259
1445,2021-12-20,daily_full,4758
1446,2021-12-21,daily_full,4783
1447,2021-12-22,daily_full,5027
1448,2021-12-23,daily_full,5642
1449,2021-12-24,daily_full,4164
1450,2021-12-25,daily_full,1438
1451,2021-12-26,daily_full,1562
1452,2021-12-27,daily_full,5466
1453,2021-12-28,daily_full,5099
1454,2021-12-29,daily_full,5291
1455,2021-12-30,daily_full,5110
1456,2021-12-31,daily_full,4743
1457,2022-01-01,daily_full,901
1458,2022-01-02,daily_full,1530
1459,2022-01-03,daily_full,4176
1460,2022-01-04,daily_full,4285
1461,2022-01-05,daily_full,4347
1462,2022-01-06,daily_full,4876
1463,2022-01-07,daily_full,3677
1464,2022-01-08,daily_full,1304
1465,2022-01-09,daily_full,1662
1466,2022-01-10,daily_full,3489
1467,2022-01-11,daily_full,3340
1468,2022-01-12,daily_full,3460
1469,2022-01-13,daily_full,3648
1470,2022-01-14,daily_full,2376
1471,2022-01-15,daily_full,959
1472,2022-01-16,daily_full,914
1473,2022-01-17,daily_full,3317
1474,2022-01-18,daily_full,1553
1475,2022-01-19,daily_full,4696
1476,2022-01-20,daily_full,3621
1477,2022-01-21,daily_full,2947
1478,2022-01-22,daily_full,807
1479,2022-01-23,daily_full,1116
1480,2022-01-24,daily_full,2976
1481,2022-01-25,daily_full,2901
1482,2022-01-26,daily_full,2669
1483,2022-01-27,daily_full,2887
1484,2022-01-28,daily_full,2773
1485,2022-01-29,daily_full,1006
1486,2022-01-30,daily_full,859
1487,2022-01-31,daily_full,1774
1488,2022-02-01,daily_full,352
1489,2022-02-02,daily_full,505
1490,2022-02-03,daily_full,2834
1491,2022-02-04,daily_full,1921
1492,2022-02-05,daily_full,903
1493,2022-02-06,daily_full,851
1494,2022-02-07,daily_full,2464
1495,2022-02-08,daily_full,1707
1496,2022-02-09,daily_full,2308
1497,2022-02-10,daily_full,2050
1498,2022-02-11,daily_full,1828
1499,2022-02-12,daily_full,883
1500,2022-02-13,daily_full,853
1501,2022-02-14,daily_full,1779
1502,2022-02-15,daily_full,1992
1503,2022-02-16,daily_full,1915
1504,2022-02-17,daily_full,1856
1505,2022-02-18,daily_full,1793
1506,2022-02-19,daily_full,758
1507,2022-02-20,daily_full,572
1508,2022-02-21,daily_full,1221
1509,2022-02-22,daily_full,756
1510,2022-02-23,daily_full,658
1511,2022-02-24,daily_full,1141
1512,2022-02-25,daily_full,1176
1513,2022-02-26,daily_full,936
1514,2022-02-27,daily_full,854
1515,2022-02-28,daily_full,1489
1516,2022-03-01,daily_full,1451
1517,2022-03-02,daily_full,1595
1518,2022-03-03,daily_full,1652
1519,2022-03-04,daily_full,1791
1520,2022-03-05,daily_full,1250
1521,2022-03-06,daily_full,1128
1522,2022-03-07,daily_full,1983
1523,2022-03-08,daily_full,2139
1524,2022-03-09,daily_full,1974
1525,2022-03-10,daily_full,1995
1526,2022-03-11,daily_full,2006
1527,2022-03-12,daily_full,1533
1528,2022-03-13,daily_full,1602
1529,2022-03-14,daily_full,2360
1530,2022-03-15,daily_full,2024
1531,2022-03-16,daily_full,2191
1532,2022-03-17,daily_full,2388
1533,2022-03-18,daily_full,1916
1534,2022-03-19,daily_full,1384
1535,2022-03-20,daily_full,1286
1536,2022-03-21,daily_full,1889
1537,2022-03-22,daily_full,1611
1538,2022-03-23,daily_full,1615
1539,2022-03-24,daily_full,1877
1540,2022-03-25,daily_full,1568
1541,2022-03-26,daily_full,1115
1542,2022-03-27,daily_full,954
1543,2022-03-28,daily_full,1927
1544,2022-03-29,daily_full,1814
1545,2022-03-30,daily_full,1634
1546,2022-03-31,daily_full,2174
1547,2022-04-01,daily_full,2982
1548,2022-04-02,daily_full,6107
1549,2022-04-03,daily_full,10869
1550,2022-04-04,daily_full,9194
1551,2022-04-05,daily_full,9468
1552,2022-04-06,daily_full,12721
1553,2022-04-07,daily_full,16169
1554,2022-04-08,daily_full,21748
1555,2022-04-09,daily_full,30419
1556,2022-04-10,daily_full,30314
1557,2022-04-11,daily_full,33912
