,date,variable,value
1438,2021-12-13,cumul_booster,3824482
1439,2021-12-14,cumul_booster,3981354
1440,2021-12-15,cumul_booster,4146123
1441,2021-12-16,cumul_booster,4312622
1442,2021-12-17,cumul_booster,4469929
1443,2021-12-18,cumul_booster,4540299
1444,2021-12-19,cumul_booster,4617843
1445,2021-12-20,cumul_booster,4759469
1446,2021-12-21,cumul_booster,4923486
1447,2021-12-22,cumul_booster,5096919
1448,2021-12-23,cumul_booster,5269851
1449,2021-12-24,cumul_booster,5407874
1450,2021-12-25,cumul_booster,5432202
1451,2021-12-26,cumul_booster,5495543
1452,2021-12-27,cumul_booster,5619744
1453,2021-12-28,cumul_booster,5768728
1454,2021-12-29,cumul_booster,5950303
1455,2021-12-30,cumul_booster,6152358
1456,2021-12-31,cumul_booster,6330788
1457,2022-01-01,cumul_booster,6371661
1458,2022-01-02,cumul_booster,6465512
1459,2022-01-03,cumul_booster,6672477
1460,2022-01-04,cumul_booster,6911771
1461,2022-01-05,cumul_booster,7155123
1462,2022-01-06,cumul_booster,7405256
1463,2022-01-07,cumul_booster,7620570
1464,2022-01-08,cumul_booster,7745783
1465,2022-01-09,cumul_booster,7855807
1466,2022-01-10,cumul_booster,8077823
1467,2022-01-11,cumul_booster,8330396
1468,2022-01-12,cumul_booster,8585763
1469,2022-01-13,cumul_booster,8851989
1470,2022-01-14,cumul_booster,9087857
1471,2022-01-15,cumul_booster,9255952
1472,2022-01-16,cumul_booster,9403799
1473,2022-01-17,cumul_booster,9646191
1474,2022-01-18,cumul_booster,9776773
1475,2022-01-19,cumul_booster,10043623
1476,2022-01-20,cumul_booster,10291295
1477,2022-01-21,cumul_booster,10488181
1478,2022-01-22,cumul_booster,10646592
1479,2022-01-23,cumul_booster,10778680
1480,2022-01-24,cumul_booster,10981527
1481,2022-01-25,cumul_booster,11194929
1482,2022-01-26,cumul_booster,11403625
1483,2022-01-27,cumul_booster,11608510
1484,2022-01-28,cumul_booster,11787100
1485,2022-01-29,cumul_booster,11885900
1486,2022-01-30,cumul_booster,11967383
1487,2022-01-31,cumul_booster,12063327
1488,2022-02-01,cumul_booster,12092069
1489,2022-02-02,cumul_booster,12121928
1490,2022-02-03,cumul_booster,12220187
1491,2022-02-04,cumul_booster,12308097
1492,2022-02-05,cumul_booster,12366520
1493,2022-02-06,cumul_booster,12420015
1494,2022-02-07,cumul_booster,12531396
1495,2022-02-08,cumul_booster,12676186
1496,2022-02-09,cumul_booster,12829942
1497,2022-02-10,cumul_booster,12987271
1498,2022-02-11,cumul_booster,13128899
1499,2022-02-12,cumul_booster,13235163
1500,2022-02-13,cumul_booster,13319526
1501,2022-02-14,cumul_booster,13431380
1502,2022-02-15,cumul_booster,13544260
1503,2022-02-16,cumul_booster,13664310
1504,2022-02-17,cumul_booster,13784714
1505,2022-02-18,cumul_booster,13900993
1506,2022-02-19,cumul_booster,13980508
1507,2022-02-20,cumul_booster,14048569
1508,2022-02-21,cumul_booster,14134669
1509,2022-02-22,cumul_booster,14232670
1510,2022-02-23,cumul_booster,14329870
1511,2022-02-24,cumul_booster,14420617
1512,2022-02-25,cumul_booster,14509292
1513,2022-02-26,cumul_booster,14573944
1514,2022-02-27,cumul_booster,14633936
1515,2022-02-28,cumul_booster,14716686
1516,2022-03-01,cumul_booster,14792417
1517,2022-03-02,cumul_booster,14863871
1518,2022-03-03,cumul_booster,14936997
1519,2022-03-04,cumul_booster,14995634
1520,2022-03-05,cumul_booster,15034023
1521,2022-03-06,cumul_booster,15066623
1522,2022-03-07,cumul_booster,15113864
1523,2022-03-08,cumul_booster,15162581
1524,2022-03-09,cumul_booster,15205945
1525,2022-03-10,cumul_booster,15249821
1526,2022-03-11,cumul_booster,15283190
1527,2022-03-12,cumul_booster,15303901
1528,2022-03-13,cumul_booster,15324620
1529,2022-03-14,cumul_booster,15360947
1530,2022-03-15,cumul_booster,15399425
1531,2022-03-16,cumul_booster,15433489
1532,2022-03-17,cumul_booster,15464938
1533,2022-03-18,cumul_booster,15485992
1534,2022-03-19,cumul_booster,15504243
1535,2022-03-20,cumul_booster,15521136
1536,2022-03-21,cumul_booster,15543586
1537,2022-03-22,cumul_booster,15565631
1538,2022-03-23,cumul_booster,15586631
1539,2022-03-24,cumul_booster,15607980
1540,2022-03-25,cumul_booster,15627586
1541,2022-03-26,cumul_booster,15645723
1542,2022-03-27,cumul_booster,15663098
1543,2022-03-28,cumul_booster,15700012
1544,2022-03-29,cumul_booster,15742043
1545,2022-03-30,cumul_booster,15788756
1546,2022-03-31,cumul_booster,15838594
1547,2022-04-01,cumul_booster,15861321
1548,2022-04-02,cumul_booster,15873305
1549,2022-04-03,cumul_booster,15877631
1550,2022-04-04,cumul_booster,15889128
1551,2022-04-05,cumul_booster,15901324
1552,2022-04-06,cumul_booster,15912933
1553,2022-04-07,cumul_booster,15924089
1554,2022-04-08,cumul_booster,15932856
1555,2022-04-09,cumul_booster,15939830
1556,2022-04-10,cumul_booster,15946318
1557,2022-04-11,cumul_booster,15956725
1558,2022-04-12,cumul_booster,15965325
1559,2022-04-13,cumul_booster,15973196
1560,2022-04-14,cumul_booster,15981485
1561,2022-04-15,cumul_booster,15987425
1562,2022-04-16,cumul_booster,15992007
1563,2022-04-17,cumul_booster,15995661
1564,2022-04-18,cumul_booster,16002142
1565,2022-04-19,cumul_booster,16007031
1566,2022-04-20,cumul_booster,16012744
1567,2022-04-21,cumul_booster,16019861
1568,2022-04-22,cumul_booster,16024850
1569,2022-04-23,cumul_booster,16028173
1570,2022-04-24,cumul_booster,16031116
1571,2022-04-25,cumul_booster,16035779
1572,2022-04-26,cumul_booster,16040645
1573,2022-04-27,cumul_booster,16045100
1574,2022-04-28,cumul_booster,16049496
1575,2022-04-29,cumul_booster,16052626
1576,2022-04-30,cumul_booster,16054651
1577,2022-05-01,cumul_booster,16055197
1578,2022-05-02,cumul_booster,16055549
1579,2022-05-03,cumul_booster,16055792
1580,2022-05-04,cumul_booster,16056259
1581,2022-05-05,cumul_booster,16057944
1582,2022-05-06,cumul_booster,16059515
1583,2022-05-07,cumul_booster,16060854
1584,2022-05-08,cumul_booster,16062321
1585,2022-05-09,cumul_booster,16065203
1586,2022-05-10,cumul_booster,16068693
1587,2022-05-11,cumul_booster,16072339
1588,2022-05-12,cumul_booster,16076643
1589,2022-05-13,cumul_booster,16079647
1590,2022-05-14,cumul_booster,16081979
1591,2022-05-15,cumul_booster,16083289
1592,2022-05-16,cumul_booster,16085115
1593,2022-05-17,cumul_booster,16087968
1594,2022-05-18,cumul_booster,16090593
1595,2022-05-19,cumul_booster,16093837
1596,2022-05-20,cumul_booster,16095952
1597,2022-05-21,cumul_booster,16097492
1598,2022-05-22,cumul_booster,16098875
1599,2022-05-23,cumul_booster,16100867
1600,2022-05-24,cumul_booster,16103306
1601,2022-05-25,cumul_booster,16105634
1602,2022-05-26,cumul_booster,16108903
1603,2022-05-27,cumul_booster,16110930
1604,2022-05-28,cumul_booster,16112205
1605,2022-05-29,cumul_booster,16113322
1606,2022-05-30,cumul_booster,16115408
1607,2022-05-31,cumul_booster,16117635
1608,2022-06-01,cumul_booster,16119283
1609,2022-06-02,cumul_booster,16120825
1610,2022-06-03,cumul_booster,16122047
1611,2022-06-04,cumul_booster,16122877
1612,2022-06-05,cumul_booster,16123482
1613,2022-06-06,cumul_booster,16123942
1614,2022-06-07,cumul_booster,16125794
1615,2022-06-08,cumul_booster,16127403
1616,2022-06-09,cumul_booster,16129492
1617,2022-06-10,cumul_booster,16131439
1618,2022-06-11,cumul_booster,16132263
1619,2022-06-12,cumul_booster,16132956
1620,2022-06-13,cumul_booster,16134232
1621,2022-06-14,cumul_booster,16135903
1622,2022-06-15,cumul_booster,16137185
1623,2022-06-16,cumul_booster,16138771
1624,2022-06-17,cumul_booster,16140046
1625,2022-06-18,cumul_booster,16140900
1626,2022-06-19,cumul_booster,16141445
1627,2022-06-20,cumul_booster,16142736
1628,2022-06-21,cumul_booster,16144094
1629,2022-06-22,cumul_booster,16145457
1630,2022-06-23,cumul_booster,16146896
1631,2022-06-24,cumul_booster,16148288
1632,2022-06-25,cumul_booster,16149078
1633,2022-06-26,cumul_booster,16149623
1634,2022-06-27,cumul_booster,16150647
1635,2022-06-28,cumul_booster,16151858
1636,2022-06-29,cumul_booster,16152982
1637,2022-06-30,cumul_booster,16154588
1638,2022-07-01,cumul_booster,16155635
1639,2022-07-02,cumul_booster,16156256
1640,2022-07-03,cumul_booster,16156944
1641,2022-07-04,cumul_booster,16158017
1642,2022-07-05,cumul_booster,16159079
1643,2022-07-06,cumul_booster,16160112
1644,2022-07-07,cumul_booster,16161416
1645,2022-07-08,cumul_booster,16162571
1646,2022-07-09,cumul_booster,16163332
1647,2022-07-10,cumul_booster,16163634
1648,2022-07-11,cumul_booster,16164025
1649,2022-07-12,cumul_booster,16165019
1650,2022-07-13,cumul_booster,16166128
1651,2022-07-14,cumul_booster,16167705
1652,2022-07-15,cumul_booster,16169154
1653,2022-07-16,cumul_booster,16170152
1654,2022-07-17,cumul_booster,16170988
1655,2022-07-18,cumul_booster,16172406
1656,2022-07-19,cumul_booster,16173874
1657,2022-07-20,cumul_booster,16175324
1658,2022-07-21,cumul_booster,16177296
1659,2022-07-22,cumul_booster,16178801
1660,2022-07-23,cumul_booster,16179853
1661,2022-07-24,cumul_booster,16180638
1662,2022-07-25,cumul_booster,16181971
1663,2022-07-26,cumul_booster,16183388
1664,2022-07-27,cumul_booster,16184833
1665,2022-07-28,cumul_booster,16186769
1666,2022-07-29,cumul_booster,16188330
1667,2022-07-30,cumul_booster,16189316
1668,2022-07-31,cumul_booster,16189997
1669,2022-08-01,cumul_booster,16191046
1670,2022-08-02,cumul_booster,16192231
1671,2022-08-03,cumul_booster,16193352
1672,2022-08-04,cumul_booster,16194738
1673,2022-08-05,cumul_booster,16196046
1674,2022-08-06,cumul_booster,16196858
1675,2022-08-07,cumul_booster,16197498
1676,2022-08-08,cumul_booster,16198461
1677,2022-08-09,cumul_booster,16199664
1678,2022-08-10,cumul_booster,16200645
1679,2022-08-11,cumul_booster,16201990
1680,2022-08-12,cumul_booster,16203162
1681,2022-08-13,cumul_booster,16203959
1682,2022-08-14,cumul_booster,16204589
1683,2022-08-15,cumul_booster,16205393
1684,2022-08-16,cumul_booster,16206377
1685,2022-08-17,cumul_booster,16207470
1686,2022-08-18,cumul_booster,16208701
1687,2022-08-19,cumul_booster,16209868
1688,2022-08-20,cumul_booster,16210599
1689,2022-08-21,cumul_booster,16211076
1690,2022-08-22,cumul_booster,16212052
1691,2022-08-23,cumul_booster,16212849
1692,2022-08-24,cumul_booster,16213789
1693,2022-08-25,cumul_booster,16214849
1694,2022-08-26,cumul_booster,16215773
1695,2022-08-27,cumul_booster,16216456
1696,2022-08-28,cumul_booster,16216991
1697,2022-08-29,cumul_booster,16217861
1698,2022-08-30,cumul_booster,16218615
1699,2022-08-31,cumul_booster,16218851
1700,2022-09-01,cumul_booster,16219747
1701,2022-09-02,cumul_booster,16220652
1702,2022-09-03,cumul_booster,16221142
1703,2022-09-04,cumul_booster,16221502
1704,2022-09-05,cumul_booster,16222046
1705,2022-09-06,cumul_booster,16222683
1706,2022-09-07,cumul_booster,16223404
1707,2022-09-08,cumul_booster,16224350
1708,2022-09-09,cumul_booster,16225022
1709,2022-09-10,cumul_booster,16225375
1710,2022-09-11,cumul_booster,16225649
1711,2022-09-12,cumul_booster,16226129
1712,2022-09-13,cumul_booster,16226825
1713,2022-09-14,cumul_booster,16227515
1714,2022-09-15,cumul_booster,16228552
1715,2022-09-16,cumul_booster,16228844
1716,2022-09-17,cumul_booster,16229151
1717,2022-09-18,cumul_booster,16229341
1718,2022-09-19,cumul_booster,16229809
